transaction_id,customer_id,transaction_datetime,country,channel,merchant_category,amount,device_trust_score,num_txn_24h_customer,previous_chargeback_count,is_fraud,transaction_note
883,1143,2023-11-02T22:18:14,DE,web,travel,2066.61,37,3,2,0,repeat purchase
884,1131,2022-10-17T15:12:51,US,pos_terminal,electronics,3852.79,14,0,3,0,VPN suspected
885,1092,2024-06-15T08:33:48,US,web,gaming,757.77,61,4,3,0,new device
886,1138,2024-10-27T06:35:19,AU,web,luxury,3989.17,48,1,2,0,VPN suspected
887,1114,2023-11-19T11:05:23,SG,web,N/A,4123.44,79,6,0,0,high value item
888,1021,2022-07-25T14:49:32,US,pos_terminal,electronics,4027.4,66,0,1,1,high value item
889,1068,2022-06-20T21:11:00,MY,pos_terminal,groceries,4505.68,82,0,3,0,repeat purchase
890,1046,2023-12-12T20:43:43,DE,mobile_app,travel,2190.87,73,3,1,0,overnight shipping
891,1007,2023-04-18T21:48:53,US,web,luxury,3388.01,48,0,6,0,repeat purchase
892,1178,2023-08-06T02:04:34,UK,pos_terminal,electronics,4952.44,88,1,2,0,overnight shipping
893,1099,2022-05-25T01:03:26,MY,pos_terminal,electronics,2142.94,80,4,3,1,high value item
894,1177,2022-09-14T22:56:13,AU,pos_terminal,gaming,3494.75,38,3,3,0,overnight shipping
895,1002,2022-05-30T15:13:24,DE,web,luxury,529.73,33,5,1,0,overnight shipping
896,1008,2022-03-23T20:57:57,UK,pos_terminal,electronics,29.09,79,3,4,0,VPN suspected
897,1001,2023-07-31T21:21:59,AU,pos_terminal,travel,2715.61,82,0,3,0,new device
898,1045,2022-01-18T22:09:29,CN,pos_terminal,groceries,2310.26,13,28,0,0,
899,1110,2022-12-11T03:41:50,SG,pos_terminal,groceries,4534.61,25,3,2,0,
900,1085,2022-06-17T23:37:56,DE,pos_terminal,luxury,2352.76,22,4,0,0,new device
901,1055,2022-05-18T17:24:38,JP,web,travel,4807.26,16,4,3,1,first time merchant
902,1058,2022-10-05T21:09:03,DE,mobile_app,gaming,1394.53,26,6,0,0,overnight shipping
903,1172,2022-09-17T23:40:47,UK,web,groceries,1385.71,29,1,3,0,new device
904,1049,2022-03-26T04:32:05,US,web,luxury,986.01,17,6,3,0,first time merchant
905,1018,2022-02-16T20:10:38,JP,pos_terminal,electronics,1891.22,30,4,0,0,high value item
906,1100,2022-11-29T04:36:05,UK,web,electronics,70.95,61,2,3,0,VPN suspected
907,1059,2024-03-17T04:05:36,US,mobile_app,gaming,1516.68,42,0,3,0,overnight shipping
908,1106,2023-12-06T00:19:41,AU,web,luxury,4232.7,65,0,1,0,high value item
909,1167,2023-10-19T08:43:09,CN,pos_terminal,travel,4774.84,73,4,0,0,new device
910,1021,2024-02-18T08:14:12,SG,web,groceries,4812.07,68,1,0,0,new device
911,1176,2023-05-09T02:05:45,UK,pos_terminal,travel,140.92,44,3,3,0,overnight shipping
912,1068,2023-11-19T06:23:15,MY,pos_terminal,luxury,1355.0,86,3,0,0,new device
913,1137,2022-01-17T18:21:59,JP,pos_terminal,gaming,4074.01,61,2,2,0,
914,1003,2024-07-17T08:08:15,CN,pos_terminal,travel,1329.21,46,5,1,0,VPN suspected
915,1079,2023-03-14T22:51:03,UK,mobile_app,groceries,2290.03,12,5,0,0,overnight shipping
916,1094,2024-07-03T02:58:59,US,mobile_app,groceries,4078.41,32,4,2,0,high value item
917,1041,2022-02-21T22:33:26,AU,pos_terminal,groceries,2224.1,83,5,1,1,overnight shipping
918,1161,2024-01-02T04:52:28,US,web,gaming,2596.2,14,1,1,1,new device
919,1030,2024-05-21T00:38:19,UK,pos_terminal,electronics,1088.87,90,3,0,0,first time merchant
920,1100,2022-12-27T23:01:38,UK,pos_terminal,luxury,1720.5,88,6,1,0,new device
921,1179,2023-01-25T16:38:38,UK,mobile_app,gaming,3456.26,38,1,3,0,repeat purchase
922,1117,2022-04-04T16:11:24,CN,web,travel,4148.99,14,3,3,0,
923,1173,2023-01-10T22:05:54,CN,pos_terminal,luxury,3810.46,43,3,3,0,new device
924,1039,2022-10-18T05:58:45,US,pos_terminal,electronics,1460.89,54,5,1,0,high value item
925,1090,2024-04-09T01:24:11,SG,pos_terminal,gaming,3280.79,41,5,3,0,
926,1175,2024-10-04T08:06:52,US,mobile_app,gaming,2794.89,25,2,0,0,VPN suspected
927,1102,2023-04-15T18:53:46,DE,mobile_app,luxury,3652.76,15,2,1,0,overnight shipping
928,1019,2023-12-02T10:27:17,DE,pos_terminal,electronics,1880.5,85,4,1,0,
929,1040,2022-01-31T02:39:55,DE,web,groceries,449.94,35,6,3,0,VPN suspected
930,1055,2022-06-01T05:27:31,AU,web,electronics,4925.46,66,5,3,0,first time merchant
931,1090,2023-05-01T20:59:13,DE,web,electronics,3150.2,49,4,2,0,repeat purchase
932,1006,2023-12-16T15:51:24,US,mobile_app,travel,3997.9,10,0,3,0,high value item
933,1114,2024-07-10T09:56:05,SG,web,luxury,2133.73,42,0,1,0,VPN suspected
934,1069,2024-05-23T19:11:29,CN,web,travel,687.63,38,0,3,0,overnight shipping
935,1172,2023-02-27T13:19:15,AU,pos_terminal,gaming,3104.2,82,4,2,0,overnight shipping
936,1074,2023-03-30T09:45:16,US,mobile_app,travel,2847.36,41,1,2,0,new device
937,1004,2024-12-12T21:53:42,CN,web,groceries,2967.01,26,3,1,0,first time merchant
938,1069,2022-07-24T07:10:06,JP,web,electronics,576.6,15,2,2,0,
939,1033,2022-09-15T01:15:00,AU,mobile_app,travel,1522.63,28,1,0,0,overnight shipping
940,1118,2023-11-14T12:55:22,SG,pos_terminal,luxury,2912.17,70,4,0,0,repeat purchase
941,1066,2023-11-02T12:24:14,CN,web,travel,241.24,33,3,5,0,VPN suspected
942,1027,2022-02-08T09:14:42,AU,pos_terminal,luxury,3466.04,60,4,0,0,high value item
943,1071,2024-02-21T18:03:09,AU,pos_terminal,electronics,4861.42,46,2,0,0,repeat purchase
944,1093,2022-04-07T05:10:52,MY,mobile_app,NA,906.69,30,1,1,0,new device
945,1055,2023-02-23T00:14:01,AU,mobile_app,luxury,339.54,95,6,0,0,
946,1080,2023-05-26T23:03:11,JP,mobile_app,groceries,4707.87,39,4,3,1,overnight shipping
947,1032,2023-08-30T14:04:51,AU,pos_terminal,electronics,3588.78,94,2,2,0,high value item
948,1139,2024-08-05T23:49:06,DE,mobile_app,luxury,1302.99,86,1,0,0,new device
949,1173,2024-08-18T20:09:21,CN,web,groceries,2994.39,84,2,2,0,high value item
950,1160,2023-01-20T14:36:49,SG,web,groceries,4896.65,68,0,2,0,
951,1018,2024-07-19T01:55:52,JP,pos_terminal,electronics,4662.73,55,4,2,0,
952,1126,2024-03-05T23:16:15,AU,mobile_app,groceries,1804.22,28,1,2,0,high value item
953,1000,2023-02-05T06:18:18,US,web,gaming,2593.31,84,0,0,1,overnight shipping
954,1089,2022-05-27T19:49:55,CN,pos_terminal,luxury,3119.95,60,5,2,0,VPN suspected
955,1040,2024-01-05T18:09:01,DE,mobile_app,gaming,709.66,13,4,1,0,repeat purchase
956,1105,2023-03-24T01:09:37,DE,pos_terminal,travel,2180.02,29,1,2,0,repeat purchase
957,1159,2024-11-19T00:41:42,CN,web,groceries,535.74,15,4,1,0,
958,1044,2022-06-06T11:47:18,MY,web,gaming,4348.78,78,3,0,0,first time merchant
959,1079,2023-09-18T04:53:53,UK,web,luxury,4640.42,73,4,2,0,VPN suspected
960,1079,2022-09-01T19:27:46,UK,mobile_app,groceries,705.41,28,1,2,1,new device
961,1028,2023-07-31T23:31:32,US,web,luxury,2233.12,62,4,2,0,high value item
962,1140,2022-02-10T01:14:56,UK,mobile_app,electronics,3725.89,17,1,2,0,
963,1045,2023-07-08T07:56:33,CN,pos_terminal,electronics,2766.2,63,4,0,0,high value item
964,1062,2023-04-11T05:54:35,CN,pos_terminal,travel,3366.2,36,3,0,0,high value item
965,1103,2022-12-29T12:29:06,MY,pos_terminal,gaming,544.19,34,4,1,0,new device
966,1057,2023-12-17T05:29:47,CN,web,travel,3541.53,12,3,0,0,high value item
967,1162,2024-12-06T03:54:41,AU,web,electronics,2335.98,62,4,2,0,
968,1089,2024-10-15T05:47:43,CN,pos_terminal,groceries,1884.98,61,6,2,0,overnight shipping
969,1144,2022-11-29T10:20:14,UK,pos_terminal,luxury,46.15,48,4,0,0,new device
970,1077,2022-05-09T14:36:39,CN,web,travel,8909.23,73,2,2,0,first time merchant
971,1077,2022-08-19T13:29:15,CN,mobile_app,travel,1717.47,84,4,3,0,repeat purchase
972,1042,2024-11-20T12:56:00,CN,web,electronics,4932.94,27,0,2,0,repeat purchase
973,1064,2024-01-05T16:06:49,UK,pos_terminal,travel,950.58,15,2,1,0,overnight shipping
974,1088,2024-05-01T07:00:09,JP,mobile_app,electronics,1065.06,59,3,2,1,overnight shipping
975,1144,2023-01-28T14:34:42,UK,mobile_app,luxury,259.88,12,4,3,0,repeat purchase
976,1176,2022-09-09T01:14:17,DE,mobile_app,groceries,4690.77,45,3,3,0,overnight shipping
977,1032,2022-08-28T10:58:22,AU,mobile_app,luxury,4662.26,33,1,0,0,high value item
978,1066,2024-10-18T09:30:57,CN,pos_terminal,gaming,1629.08,86,1,1,0,VPN suspected
979,1089,2023-03-23T03:10:44,CN,pos_terminal,electronics,6245.68,33,6,3,0,new device
980,1069,2023-05-20T19:22:35,CN,pos_terminal,gaming,855.67,49,6,2,0,first time merchant
981,1017,2022-04-23T10:58:03,CN,pos_terminal,electronics,2996.83,68,3,2,0,new device
982,1075,2022-08-18T14:07:22,CN,pos_terminal,travel,1300.53,87,2,0,0,new device
983,1051,2023-05-06T20:33:58,DE,web,luxury,2565.39,32,4,1,0,repeat purchase
984,1175,2022-05-09T10:11:07,US,mobile_app,luxury,3304.81,38,6,0,0,repeat purchase
985,1071,2024-02-21T15:05:47,AU,pos_terminal,luxury,2962.86,18,1,3,0,overnight shipping
986,1087,2022-04-18T19:37:36,UK,web,electronics,2661.8,71,0,1,0,overnight shipping
987,1104,2024-12-05T09:57:18,US,mobile_app,luxury,4689.48,48,6,3,0,first time merchant
988,1125,2023-11-04T20:45:36,US,pos_terminal,groceries,3709.74,16,0,3,0,high value item
989,1076,2024-12-19T17:12:40,AU,mobile_app,electronics,4631.23,77,2,0,0,new device
990,1100,2024-12-07T03:05:11,UK,pos_terminal,electronics,2514.38,78,0,3,0,N/A
991,1168,2022-12-08T03:28:29,SG,mobile_app,gaming,4307.35,84,6,0,0,high value item
992,1118,2022-01-25T21:20:12,SG,mobile_app,electronics,608.57,84,1,1,0,overnight shipping
993,1062,2024-05-23T01:36:03,SG,mobile_app,travel,4278.07,15,0,2,0,VPN suspected
994,1135,2024-10-13T06:24:48,SG,mobile_app,electronics,1744.05,61,1,0,0,first time merchant
995,1110,2022-07-05T11:40:18,SG,web,electronics,4304.01,40,4,2,0,VPN suspected
996,1010,2022-10-02T16:58:15,MY,web,luxury,792.88,93,0,1,0,VPN suspected
997,1174,2024-04-24T02:02:57,US,pos_terminal,luxury,1617.33,N/A,6,2,0,overnight shipping
998,1000,2022-10-05T15:13:00,US,mobile_app,luxury,672.47,23,2,3,0,new device
999,1147,2024-04-23T18:51:02,JP,mobile_app,gaming,4302.96,87,5,1,0,
1000,1069,2023-10-18T11:07:54,CN,mobile_app,travel,2268.92,25,1,3,0,repeat purchase
1001,1069,2022-03-13T06:19:13,CN,pos_terminal,electronics,1028.53,93,4,1,0,VPN suspected
1002,1002,2022-01-26T19:58:07,AU,web,travel,4366.86,33,3,2,0,overnight shipping
1003,1059,2022-06-24T19:02:46,US,mobile_app,luxury,1343.39,12,5,2,0,overnight shipping
1004,1164,2022-06-04T01:39:30,CN,mobile_app,electronics,4618.06,45,3,3,0,overnight shipping
1005,1045,2024-02-04T02:31:53,CN,web,groceries,1325.81,92,1,0,0,repeat purchase
1006,1176,2024-02-21T06:03:30,UK,pos_terminal,luxury,3264.34,29,0,1,0,high value item
1007,1139,2022-03-05T00:21:29,DE,mobile_app,electronics,2475.17,82,0,1,0,
1008,1023,2022-08-12T06:34:52,AU,web,travel,378.78,28,0,2,0,
1009,1126,2022-08-16T18:10:35,AU,web,luxury,2274.49,62,1,2,0,new device
1010,1003,2022-10-23T10:11:13,DE,web,groceries,4569.4,N/A,2,3,0,new device
1011,1164,2023-12-25T10:06:14,JP,mobile_app,electronics,3013.79,81,5,2,0,first time merchant
1012,1027,2022-08-15T10:59:34,AU,web,groceries,2702.92,46,6,3,0,
1013,1032,2023-03-15T14:24:03,DE,mobile_app,luxury,2556.35,94,0,0,0,first time merchant
1014,1011,2022-04-14T12:36:47,US,pos_terminal,groceries,4809.78,35,1,2,0,repeat purchase
1015,1135,2024-04-20T10:17:27,SG,pos_terminal,electronics,4989.36,,5,0,0,N/A
1016,1096,2023-05-25T09:47:45,JP,web,,25.14,83,4,0,0,repeat purchase
1017,1160,2022-11-08T07:08:43,US,mobile_app,travel,4725.41,68,4,0,0,overnight shipping
1018,1140,2024-05-20T15:16:24,UK,web,electronics,4079.86,75,1,0,0,new device
1019,1021,2023-10-14T02:42:38,SG,mobile_app,gaming,708.47,49,0,2,0,repeat purchase
1020,1105,2024-04-21T00:28:20,DE,pos_terminal,travel,1417.63,44,3,0,0,overnight shipping
1021,1138,2022-07-07T22:32:09,CN,pos_terminal,luxury,3835.52,29,3,2,1,overnight shipping
1022,1091,2023-01-30T13:19:10,CN,mobile_app,luxury,6473.3,22,4,2,0,VPN suspected
1023,1083,2023-12-10T18:01:18,SG,mobile_app,electronics,305.1,38,3,0,0,first time merchant
1024,1044,2023-02-15T04:36:47,UK,web,gaming,147.8,78,0,3,0,
1025,1066,2023-10-02T12:46:02,DE,pos_terminal,NA,4892.37,38,2,0,0,new device
1026,1052,2023-09-26T15:54:09,JP,mobile_app,travel,416.29,78,2,1,0,new device
1027,1107,2024-03-04T11:59:44,US,web,groceries,383.87,66,3,3,0,
1028,1169,2022-11-23T18:03:40,JP,web,electronics,4663.31,48,3,1,0,overnight shipping
1029,1107,2024-02-14T17:09:07,US,mobile_app,luxury,3023.4,30,4,0,0,overnight shipping
1030,1031,2022-07-27T21:45:39,US,web,travel,2656.45,10,3,1,0,overnight shipping
1031,1016,2024-12-17T16:17:37,UK,pos_terminal,electronics,2026.35,12,0,0,0,overnight shipping
1032,1047,2023-05-22T00:07:45,US,mobile_app,travel,-189.25,73,5,3,0,new device
1033,1114,2022-04-12T02:05:51,SG,web,groceries,4684.0,40,5,0,0,high value item
1034,1161,2024-03-05T04:48:22,MY,pos_terminal,electronics,1292.59,46,5,2,0,high value item
1035,1057,2023-11-23T16:10:45,CN,mobile_app,groceries,3380.3,76,3,3,1,new device
1036,1007,2024-11-14T03:49:39,US,web,groceries,3384.55,85,3,3,0,VPN suspected
1037,1107,2022-08-06T00:11:51,US,web,travel,1760.14,74,1,2,0,new device
1038,1031,2024-03-11T18:02:50,UK,pos_terminal,gaming,1298.65,12,3,2,0,repeat purchase
1039,1093,2022-10-18T02:20:03,MY,mobile_app,gaming,-185.62,37,0,2,0,
1040,1137,2023-03-31T18:08:18,JP,mobile_app,travel,118.9,23,4,0,0,new device
1041,1096,2024-09-02T23:23:48,SG,pos_terminal,luxury,2022.0,39,4,1,0,repeat purchase
1042,1070,2024-10-18T13:16:49,JP,pos_terminal,travel,4277.76,70,2,0,0,VPN suspected
1043,1059,2024-02-02T18:31:32,US,mobile_app,gaming,4270.56,95,3,6,0,VPN suspected
1044,1071,2024-05-15T14:29:09,AU,web,luxury,2304.0,74,2,2,0,high value item
1045,1055,2022-07-20T15:20:19,MY,web,luxury,365.41,51,5,0,0,overnight shipping
1046,1037,2024-07-12T05:35:33,US,web,luxury,1254.11,93,5,3,0,high value item
1047,1102,2024-09-01T13:44:08,DE,web,groceries,2156.76,70,3,0,0,first time merchant
1048,1014,2023-11-17T11:49:15,MY,mobile_app,electronics,4718.01,28,4,0,0,
1049,1080,2023-01-28T21:41:47,JP,mobile_app,N/A,2501.46,73,2,3,0,
1050,1122,2023-03-07T12:47:53,AU,pos_terminal,groceries,3531.13,92,0,0,0,high value item
1051,1125,2022-08-07T13:10:03,US,web,travel,1860.37,N/A,4,2,0,VPN suspected
1052,1045,2023-01-19T00:57:11,CN,pos_terminal,travel,9984.42,33,2,0,0,
1053,1004,2023-03-19T02:25:59,CN,web,gaming,4706.87,35,3,1,0,first time merchant
1054,1040,2023-07-25T14:27:15,MY,pos_terminal,groceries,163.52,51,1,2,0,high value item
1055,1126,2023-01-05T17:55:05,AU,pos_terminal,electronics,1111.82,48,4,0,0,VPN suspected
1056,1116,2022-12-07T17:41:19,DE,web,travel,3117.52,57,34,3,1,high value item
1057,1005,2022-12-14T01:34:00,SG,web,travel,4222.37,31,0,2,0,repeat purchase
1058,1149,2023-04-07T05:57:10,CN,web,groceries,33.8,55,1,2,0,repeat purchase
1059,1072,2023-11-04T22:43:57,UK,mobile_app,travel,2772.37,36,6,1,0,new device
1060,1001,2022-02-24T11:36:47,MY,pos_terminal,groceries,4158.43,44,4,2,0,
1061,1030,2022-10-20T07:31:25,UK,mobile_app,luxury,1859.1,11,4,2,0,VPN suspected
1062,1033,2023-01-06T12:28:04,AU,web,luxury,3613.01,64,2,1,0,VPN suspected
1063,1179,2022-02-22T19:27:07,UK,web,electronics,7965.46,78,2,2,0,repeat purchase
1064,1090,2022-01-21T10:06:17,SG,web,electronics,526.23,16,3,3,0,first time merchant
1065,1033,2022-11-11T02:32:34,AU,mobile_app,gaming,2698.96,33,0,3,0,high value item
1066,1060,2022-12-15T18:37:35,SG,web,gaming,4713.84,69,5,3,0,overnight shipping
1067,1134,2024-12-22T06:53:47,US,mobile_app,luxury,2389.65,32,4,3,0,new device
1068,1163,2023-10-16T23:23:05,US,mobile_app,groceries,863.89,11,4,3,0,overnight shipping
1069,1064,2023-01-05T20:00:05,UK,web,NA,1368.36,83,0,3,0,VPN suspected
1070,1087,2022-04-18T18:23:27,UK,web,luxury,3235.43,39,0,0,0,
1071,1076,2024-08-07T02:05:37,AU,web,electronics,107.32,69,0,2,0,high value item
1072,1111,2022-09-23T12:18:13,JP,pos_terminal,gaming,7862.21,32,3,3,0,high value item
1073,1105,2022-08-23T00:41:59,DE,mobile_app,gaming,4825.02,35,3,2,0,VPN suspected
1074,1133,2024-01-12T15:26:57,MY,mobile_app,groceries,3022.42,,3,3,0,first time merchant
1075,1126,2023-01-22T05:19:44,AU,web,gaming,2227.04,44,3,2,0,
1076,1114,2022-01-23T05:22:55,SG,pos_terminal,gaming,1893.12,63,0,3,0,
1077,1152,2023-11-26T07:32:55,AU,mobile_app,luxury,1340.32,45,6,0,1,
1078,1109,2022-04-13T09:31:54,UK,mobile_app,electronics,2278.6,76,1,3,0,
1079,1106,2023-06-10T13:54:29,AU,mobile_app,groceries,4623.16,,2,0,0,high value item
1080,1121,2022-12-08T18:53:07,MY,pos_terminal,gaming,3487.82,N/A,2,2,0,repeat purchase
1081,1068,2024-05-20T18:32:15,MY,mobile_app,luxury,3329.69,61,6,0,0,high value item
1082,1147,2023-07-30T02:39:01,JP,mobile_app,travel,2155.11,52,6,3,0,VPN suspected
1083,1131,2024-10-28T15:25:01,US,mobile_app,gaming,4219.37,83,6,3,0,first time merchant
1084,1102,2024-06-25T00:26:25,DE,web,electronics,815.13,11,6,1,0,first time merchant
1085,1040,2024-10-01T03:35:09,DE,mobile_app,N/A,1167.67,10,6,2,0,new device
1086,1170,2023-04-26T02:43:49,CN,mobile_app,gaming,3199.03,24,6,3,0,first time merchant
1087,1112,2023-01-24T00:23:16,SG,mobile_app,groceries,2563.64,94,6,1,0,
1088,1106,2024-08-23T16:55:59,AU,pos_terminal,luxury,1356.13,24,5,0,0,overnight shipping
1089,1036,2024-11-12T02:21:00,JP,mobile_app,N/A,272.94,29,2,0,0,first time merchant
1090,1016,2024-07-19T05:25:09,UK,pos_terminal,luxury,3256.76,48,2,0,1,new device
1091,1144,2023-01-12T20:41:29,UK,web,,11.91,24,3,1,0,new device
1092,1061,2022-09-03T14:03:40,CN,web,luxury,4506.87,44,6,1,0,first time merchant
1093,1020,2023-01-01T00:47:47,MY,pos_terminal,N/A,3288.49,62,4,1,0,new device
1094,1103,2022-05-01T07:39:24,MY,mobile_app,electronics,3771.32,50,6,6,0,
1095,1136,2024-06-19T11:49:17,SG,web,luxury,1360.61,75,0,3,0,overnight shipping
1096,1050,2022-09-18T07:27:02,UK,mobile_app,travel,4850.81,84,2,3,0,high value item
1097,1065,2023-01-16T19:33:24,DE,mobile_app,travel,56.39,19,4,1,0,first time merchant
1098,1168,2022-11-13T18:58:47,SG,pos_terminal,travel,1603.76,71,3,3,0,
1099,1063,2023-06-06T16:11:03,JP,mobile_app,,479.13,77,6,1,0,repeat purchase
1100,1168,2024-08-13T12:09:53,SG,pos_terminal,electronics,1525.49,39,6,0,0,new device
1101,1162,2024-08-20T04:02:37,AU,mobile_app,gaming,1919.34,95,1,0,0,high value item
1102,1059,2022-03-05T18:59:31,UK,pos_terminal,electronics,1305.83,61,4,0,0,VPN suspected
1103,1168,2024-01-17T07:40:59,SG,pos_terminal,luxury,4682.3,52,1,2,1,new device
1104,1041,2023-10-14T07:04:42,AU,pos_terminal,travel,2024.12,73,1,0,0,repeat purchase
1105,1169,2023-01-03T01:09:44,JP,pos_terminal,travel,355.84,71,3,2,0,
1106,1140,2022-01-01T08:31:27,UK,pos_terminal,travel,644.23,18,0,3,1,
1107,1176,2024-01-02T02:30:44,UK,pos_terminal,groceries,2965.85,55,2,0,0,repeat purchase
1108,1024,2023-10-20T14:16:17,DE,pos_terminal,luxury,1245.13,60,3,0,1,new device
1109,1081,2023-10-01T03:34:17,CN,pos_terminal,travel,408.09,36,3,0,0,
1110,1160,2022-02-13T21:28:34,US,web,luxury,3040.79,58,3,1,0,overnight shipping
1111,1048,2024-08-17T09:16:54,CN,pos_terminal,electronics,4202.32,74,4,0,0,high value item
1112,1138,2023-08-01T07:05:05,SG,web,luxury,482.15,80,0,3,0,repeat purchase
1113,1116,2022-11-22T04:01:20,DE,mobile_app,electronics,4759.91,45,5,0,0,high value item
1114,1020,2024-06-27T02:18:24,MY,pos_terminal,travel,1220.16,72,3,3,0,
1115,1003,2022-10-10T23:24:04,CN,mobile_app,electronics,2431.32,67,3,0,0,VPN suspected
1116,1002,2024-01-30T01:08:46,DE,pos_terminal,electronics,2145.25,89,0,1,0,new device
1117,1036,2024-01-18T04:01:38,JP,web,groceries,2300.88,69,2,0,0,VPN suspected
1118,1011,2022-09-30T14:22:58,US,mobile_app,gaming,1289.69,90,1,2,0,overnight shipping
1119,1023,2022-09-12T17:01:40,AU,pos_terminal,travel,1739.96,37,6,2,0,
1120,1031,2024-10-07T19:31:03,US,mobile_app,luxury,9847.54,63,2,0,0,
1121,1103,2022-02-02T04:12:22,MY,web,gaming,136.84,35,0,0,0,overnight shipping
1122,1015,2024-02-04T04:11:16,CN,web,groceries,1538.65,17,2,2,0,overnight shipping
1123,1013,2023-10-16T23:29:07,CN,pos_terminal,electronics,4662.1,78,5,3,0,VPN suspected
1124,1082,2024-10-10T08:40:42,DE,mobile_app,travel,1871.9,N/A,5,3,0,overnight shipping
1125,1047,2022-12-02T00:38:23,US,web,groceries,4087.08,N/A,1,1,0,VPN suspected
1126,1082,2023-05-07T05:52:25,JP,mobile_app,travel,3264.05,66,1,1,0,overnight shipping
1127,1046,2022-02-14T18:06:16,DE,web,electronics,945.31,32,2,2,0,N/A
1128,1123,2023-11-10T10:55:05,JP,mobile_app,N/A,1945.63,66,4,0,0,repeat purchase
1129,1062,2023-03-14T21:09:11,SG,mobile_app,groceries,2464.32,NA,0,0,0,N/A
1130,1092,2022-04-18T07:24:51,US,pos_terminal,gaming,2517.61,90,5,3,0,N/A
1131,1111,2024-08-27T11:32:10,JP,mobile_app,groceries,4630.09,65,0,1,0,first time merchant
1132,1103,2023-06-22T13:46:04,MY,mobile_app,gaming,2429.02,23,1,3,0,high value item
1133,1065,2024-11-02T13:02:37,DE,mobile_app,gaming,6410.48,94,6,3,0,high value item
1134,1025,2022-09-25T03:10:45,SG,pos_terminal,travel,374.07,23,2,2,1,high value item
1135,1178,2022-12-01T04:58:12,UK,pos_terminal,gaming,1501.56,91,3,3,0,first time merchant
1136,1115,2024-12-12T20:34:41,US,mobile_app,travel,1451.33,16,0,1,0,high value item
1137,1147,2023-07-10T12:01:48,JP,pos_terminal,luxury,3118.04,59,5,0,0,VPN suspected
1138,1139,2022-05-02T18:56:09,DE,mobile_app,luxury,495.68,50,5,2,0,first time merchant
1139,1091,2024-10-07T11:06:11,JP,mobile_app,gaming,5261.52,53,6,1,1,repeat purchase
1140,1039,2022-12-25T08:55:19,US,pos_terminal,travel,-160.53,35,3,10,0,overnight shipping
1141,1115,2022-02-10T07:26:12,US,pos_terminal,gaming,1339.64,N/A,0,2,0,high value item
1142,1071,2022-05-22T06:17:42,AU,pos_terminal,luxury,4118.54,72,6,3,0,new device
1143,1156,2023-07-08T16:00:19,MY,web,luxury,3767.8,72,4,0,0,high value item
1144,1086,2022-04-03T04:42:27,UK,pos_terminal,travel,736.55,15,0,1,0,
1145,1039,2022-03-25T07:06:36,US,pos_terminal,luxury,2663.42,88,0,0,0,overnight shipping
1146,1051,2022-01-08T16:33:48,DE,pos_terminal,gaming,2600.48,75,2,3,0,N/A
1147,1092,2024-02-11T22:39:48,US,mobile_app,luxury,1463.39,22,3,0,0,first time merchant
1148,1022,2024-01-31T02:51:33,US,mobile_app,NA,1475.21,58,6,2,0,
1149,1117,2022-10-23T07:41:30,CN,pos_terminal,travel,135.85,31,5,10,0,VPN suspected
1150,1138,2024-07-06T01:42:56,SG,mobile_app,luxury,3516.63,66,2,0,0,first time merchant
1151,1053,2024-08-05T16:04:22,AU,mobile_app,luxury,2789.57,75,6,3,0,new device
1152,1052,2024-12-11T00:55:09,JP,mobile_app,electronics,2968.8,33,5,0,0,repeat purchase
1153,1145,2024-12-07T20:24:54,AU,web,travel,4077.58,72,3,0,0,first time merchant
1154,1142,2022-10-22T12:35:38,CN,web,gaming,2557.39,65,4,0,0,VPN suspected
1155,1132,2023-04-07T06:21:22,US,web,luxury,3698.94,94,1,2,0,
1156,1091,2022-09-18T20:05:33,JP,pos_terminal,groceries,3554.83,15,4,0,0,overnight shipping
1157,1179,2022-07-29T04:59:14,AU,web,groceries,4952.41,90,6,0,0,VPN suspected
1158,1013,2022-10-19T07:40:19,CN,pos_terminal,gaming,2562.38,70,2,1,0,NA
1159,1055,2022-10-03T19:20:30,AU,mobile_app,travel,4343.15,73,5,1,0,first time merchant
1160,1009,2022-10-07T18:53:05,MY,mobile_app,gaming,4979.65,32,3,2,0,high value item
1161,1099,2022-02-19T14:58:13,UK,mobile_app,luxury,1944.49,54,4,2,0,VPN suspected
1162,1029,2024-05-19T02:28:00,US,web,groceries,3322.36,80,6,0,0,
1163,1014,2023-06-07T17:13:44,MY,mobile_app,gaming,4981.12,26,2,1,0,repeat purchase
1164,1089,2022-03-02T18:46:41,CN,pos_terminal,groceries,4453.57,67,4,3,0,repeat purchase
1165,1061,2023-07-24T05:51:58,CN,web,groceries,4894.26,85,0,1,0,first time merchant
1166,1004,2022-07-12T15:55:28,CN,mobile_app,groceries,1381.11,45,4,1,0,VPN suspected
1167,1078,2022-10-14T12:52:03,JP,mobile_app,groceries,642.08,82,6,3,0,overnight shipping
1168,1175,2024-06-17T12:54:56,US,web,gaming,132.6,80,1,2,0,new device
1169,1073,2023-06-08T17:25:30,DE,pos_terminal,travel,4.97,40,0,2,0,high value item
1170,1050,2022-11-01T11:05:07,UK,pos_terminal,luxury,2333.32,37,6,6,0,VPN suspected
1171,1049,2022-04-17T22:33:51,US,web,electronics,3483.85,41,1,2,0,new device
